"PROBE_ID"	"SYMBOL"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"ILMN_2384241"	"TGFBR2"	927.5836	0	1	NA	44.55224	22	349.2526	0	1	NA	13.58766	19	336.9412	0	1	NA	19.83293	20	255.2244	0	1	NA	13.71824	16	313.7601	0	1	NA	14.47681	23	876.8069	0	1	NA	33.45942	28	460.7589	0	1	NA	22.53641	26	388.8739	0	1	NA	26.06601	20	217.9783	0	1	NA	9.418758	22	238.3351	0	1	NA	8.538767	27	984.8325	0	1	NA	46.05184	22	435.1663	0	1	NA	48.03744	12	441.3035	0	1	NA	19.90542	21	229.8696	0	1	NA	12.01174	30	282.9526	0	1	NA	20.06676	15
"ILMN_1726245"	"TGFBR2"	683.3982	0	1	NA	25.72063	25	386.8376	0	1	NA	21.26209	28	345.3611	0	1	NA	22.45147	24	222.5174	0	1	NA	12.31814	23	271.889	0	1	NA	12.75387	32	620.646	0	1	NA	15.05668	26	372.6245	0	1	NA	21.01506	17	329.1919	0	1	NA	20.79719	20	178.5108	0	1	NA	9.210785	29	231.8549	0	1	NA	14.33114	27	805.1511	0	1	NA	32.43734	31	378.3452	0	1	NA	23.99406	23	366.561	0	1	NA	20.76536	26	185.9939	0	1	NA	10.26563	27	249.5124	0	1	NA	16.23195	15
"ILMN_1679267"	"TGM2"	222.7181	0	1	NA	9.068755	27	176.5304	0	1	NA	11.31533	24	147.6978	0	1	NA	7.34922	23	93.22217	0.1441558	1	NA	6.508793	26	126.7354	0.002597403	1	NA	8.00511	22	186.775	0	1	NA	7.737111	27	146.9747	0	1	NA	10.88191	22	123.3457	0.001298701	1	NA	5.877798	28	94.97323	0.007792208	1	NA	5.70843	23	102.0222	0.003896104	1	NA	6.088433	23	196.203	0	1	NA	7.373005	36	148.4516	0	1	NA	10.65185	25	126.5411	0.001298701	1	NA	9.686892	21	97.40956	0.001298701	1	NA	7.26598	19	106.4619	0.002597403	1	NA	5.988791	25
"ILMN_1651735"	"TGOLN2"	1140.042	0	1	NA	38.60184	22	690.8772	0	1	NA	28.29651	28	756.5983	0	1	NA	30.17854	28	234.7108	0	1	NA	9.049545	23	383.6017	0	1	NA	14.62658	24	1187.908	0	1	NA	50.32011	26	735.7935	0	1	NA	33.84443	21	768.0502	0	1	NA	27.02415	35	260.2266	0	1	NA	6.861831	32	311.1249	0	1	NA	11.47748	36	1092.073	0	1	NA	39.02667	34	760.8257	0	1	NA	35.81746	24	823.5362	0	1	NA	32.6428	36	318.4505	0	1	NA	16.42518	22	292.6585	0	1	NA	14.85629	21
"ILMN_1686116"	"THBS1"	25115.29	0	1	NA	1200.609	16	21190.27	0	1	NA	1056.755	20	11842.79	0	1	NA	405.5367	32	303.2416	0	1	NA	16.22877	23	426.6335	0	1	NA	12.2365	28	21307.93	0	1	NA	776.6315	23	16867.56	0	1	NA	529.4553	27	12001.92	0	1	NA	661.4908	20	260.7198	0	1	NA	12.07401	23	376.1133	0	1	NA	15.64562	27	23084.43	0	1	NA	752.6347	21	17120.5	0	1	NA	517.1022	32	12971.69	0	1	NA	492.1676	32	249.3284	0	1	NA	23.5306	12	414.5458	0	1	NA	18.17514	23
"ILMN_1701461"	"TIMP3"	4700.325	0	1	NA	325.485	18	1543.638	0	1	NA	102.1478	19	1330.913	0	1	NA	77.95377	20	113.9803	0.007792208	1	NA	9.240487	16	169.5216	0.001298701	1	NA	10.90952	22	3721.228	0	1	NA	244.3501	16	1441.639	0	1	NA	108.4806	17	1380.09	0	1	NA	76.14165	23	125.8626	0	1	NA	7.959358	23	168.1152	0	1	NA	10.49903	23	4549.209	0	1	NA	165.3373	29	1886.326	0	1	NA	80.99828	25	1544.427	0	1	NA	95.08137	17	113.3335	0	1	NA	9.581388	20	152.2491	0	1	NA	8.5426	16
"ILMN_1696643"	"TLN1"	1329.859	0	1	NA	47.51112	20	715.7543	0	1	NA	27.19372	23	648.4663	0	1	NA	13.34071	16	303.0588	0	1	NA	14.29168	23	373.9285	0	1	NA	19.10875	26	1007.795	0	1	NA	30.63	28	668.2015	0	1	NA	21.92404	23	745.5954	0	1	NA	20.40376	18	325.3024	0	1	NA	14.2846	22	322.4398	0	1	NA	16.45797	23	1306.076	0	1	NA	42.93608	32	725.293	0	1	NA	23.24633	22	741.3167	0	1	NA	26.32179	15	293.6092	0	1	NA	15.02453	17	278.6075	0	1	NA	14.96574	26
"ILMN_1669709"	"TMEM108"	70.33388	0.8194805	1	NA	4.177272	22	174.3958	0	1	NA	11.79665	20	209.6102	0	1	NA	16.42229	25	427.6646	0	1	NA	24.42093	22	472.0693	0	1	NA	21.47489	21	64.1107	0.7636364	1	NA	4.121599	26	146.2126	0	1	NA	8.522027	18	173.2542	0	1	NA	11.37924	22	347.5869	0	1	NA	12.18369	22	388.439	0	1	NA	20.14924	20	57.53318	0.8	1	NA	3.449003	28	160.0032	0	1	NA	9.721438	24	246.9433	0	1	NA	14.73318	20	426.9961	0	1	NA	25.22862	23	410.1208	0	1	NA	17.59462	30
"ILMN_2066858"	"TNFSF13B"	174.5131	0	1	NA	11.98646	23	774.7336	0	1	NA	46.86744	23	1124.061	0	1	NA	63.20179	22	153.4277	0	1	NA	6.737814	22	197.5959	0	1	NA	11.74593	26	144.2747	0	1	NA	9.158167	22	757.897	0	1	NA	42.91902	24	1126.303	0	1	NA	46.0473	24	138.3638	0	1	NA	10.06751	24	133.6225	0	1	NA	7.284006	19	147.6123	0	1	NA	8.772203	25	786.4424	0	1	NA	46.56042	27	1174.352	0	1	NA	74.58573	19	133.4479	0	1	NA	10.71363	20	173.8834	0	1	NA	11.4276	22
"ILMN_1758418"	"TNFSF13B"	111.2406	0.05714286	1	NA	7.690047	30	605.2917	0	1	NA	31.59512	30	724.3004	0	1	NA	43.43365	27	107.9183	0.01818182	1	NA	8.057761	24	104.0012	0.03766234	1	NA	8.021733	29	86.4037	0.1168831	1	NA	6.566425	14	415.3691	0	1	NA	19.88566	32	631.3188	0	1	NA	26.55554	30	96.58271	0.005194805	1	NA	5.30759	19	85.83935	0.04415584	1	NA	5.252595	24	90.80875	0.02337662	1	NA	5.190809	24	490.5878	0	1	NA	24.96486	29	629.206	0	1	NA	34.90388	22	88.76706	0.006493506	1	NA	5.688562	27	85.6022	0.03636364	1	NA	4.341336	25
"ILMN_1701514"	"TRAF3IP2"	443.878	0	1	NA	21.98211	28	262.8544	0	1	NA	17.06285	18	259.0484	0	1	NA	13.11905	29	172.2462	0	1	NA	10.81879	26	212.2364	0	1	NA	7.183151	27	419.7163	0	1	NA	15.22393	22	251.3378	0	1	NA	11.33646	22	273.2816	0	1	NA	11.69243	34	142.0912	0	1	NA	6.628033	16	184.8904	0	1	NA	6.846386	26	448.2557	0	1	NA	12.18863	34	258.6435	0	1	NA	9.898899	28	229.8007	0	1	NA	9.40766	18	159.4091	0	1	NA	8.028604	32	199.4211	0	1	NA	10.1815	26
"ILMN_2289924"	"TRAK1"	450.7628	0	1	NA	19.50806	21	250.4301	0	1	NA	16.05812	16	238.5728	0	1	NA	14.38513	24	314.3503	0	1	NA	11.77731	24	481.3806	0	1	NA	31.78847	18	377.329	0	1	NA	14.98818	26	236.4874	0	1	NA	10.19154	15	204.9975	0	1	NA	7.924634	16	283.6981	0	1	NA	12.03017	20	375.2824	0	1	NA	17.42941	24	445.7486	0	1	NA	23.8025	21	228.8719	0	1	NA	8.739174	27	229.8243	0	1	NA	14.67129	19	299.149	0	1	NA	17.47635	23	360.4789	0	1	NA	21.10084	21
"ILMN_1782069"	"TRAK1"	324.0275	0	1	NA	14.3627	29	153.0904	0	1	NA	6.896602	16	193.6964	0	1	NA	14.81609	21	188.3295	0	1	NA	10.04688	21	276.6015	0	1	NA	13.6796	27	271.4198	0	1	NA	11.91078	18	156.9577	0	1	NA	7.691875	31	144.4095	0	1	NA	11.25942	16	177.656	0	1	NA	10.64253	21	277.659	0	1	NA	17.34612	22	358.3445	0	1	NA	17.7376	22	156.7485	0	1	NA	10.6596	32	144.9664	0	1	NA	7.954676	23	237.6265	0	1	NA	13.16768	26	250.6818	0	1	NA	13.7545	25
"ILMN_1770865"	"TRIM46"	230.0138	0	1	NA	13.46231	20	134.2405	0.001298701	1	NA	9.017843	25	149.3492	0	1	NA	8.195936	19	121.7126	0.002597403	1	NA	10.07753	17	133.3835	0.002597403	1	NA	11.53905	20	224.5786	0	1	NA	10.43362	30	137.2422	0	1	NA	12.35513	23	136.7898	0	1	NA	5.256991	18	88.53848	0.01558442	1	NA	7.076193	27	102.6228	0.003896104	1	NA	7.135743	16	250.0415	0	1	NA	15.71201	21	123.3508	0	1	NA	9.202907	15	107.4366	0.001298701	1	NA	7.811362	10	77.29931	0.05584415	1	NA	3.410047	14	119.4439	0	1	NA	9.959066	19
"ILMN_2148819"	"TUBA1A"	25412.05	0	1	NA	700.738	29	18215.5	0	1	NA	680.1686	25	15249.43	0	1	NA	272.2745	20	7668.103	0	1	NA	231.529	25	11188.82	0	1	NA	463.2392	25	21442.53	0	1	NA	595.5613	42	16720.39	0	1	NA	637.5348	30	13614.05	0	1	NA	429.6977	34	8105.467	0	1	NA	260.9513	26	8824.312	0	1	NA	240.3523	23	23438.9	0	1	NA	759.5829	34	18621.71	0	1	NA	558.2546	22	15187.86	0	1	NA	491.7643	31	9032.969	0	1	NA	353.736	25	9733.077	0	1	NA	446.833	28
"ILMN_1742981"	"TUBA1A"	7462.265	0	1	NA	573.2195	17	5476.717	0	1	NA	342.9927	26	4776.867	0	1	NA	315.3008	15	2211.804	0	1	NA	165.4341	22	3688.997	0	1	NA	203.1723	29	5706.721	0	1	NA	278.2864	15	4409.512	0	1	NA	274.1564	21	4085.739	0	1	NA	240.6416	27	1691.584	0	1	NA	77.60468	25	2585.361	0	1	NA	115.9203	21	8083.471	0	1	NA	457.2055	27	5107.376	0	1	NA	304.1123	25	4498.167	0	1	NA	252.8612	28	2589.842	0	1	NA	148.213	20	3369.914	0	1	NA	199.5956	14
"ILMN_3251341"	"TUBA1C"	9641.921	0	1	NA	343.6005	31	6572.045	0	1	NA	242.365	33	5601.182	0	1	NA	234.734	33	2681.151	0	1	NA	141.9149	28	3102.326	0	1	NA	157.9004	23	7665.874	0	1	NA	256.237	27	6372.227	0	1	NA	226.5863	36	5027.541	0	1	NA	164.9997	34	2331.723	0	1	NA	109.8207	23	2820.461	0	1	NA	139.3548	30	9667.196	0	1	NA	323.8853	31	6625.467	0	1	NA	503.9677	18	5424.74	0	1	NA	184.2916	30	2797.154	0	1	NA	125.4582	42	2947.272	0	1	NA	140.553	27
"ILMN_2101885"	"TUBB"	5809.017	0	1	NA	216.1483	25	2921.48	0	1	NA	134.666	18	2048.034	0	1	NA	83.6871	16	844.2402	0	1	NA	35.41328	27	1319.849	0	1	NA	64.55687	22	5268.648	0	1	NA	154.0023	28	2662.763	0	1	NA	66.60217	13	1902.014	0	1	NA	47.32425	30	892.0034	0	1	NA	26.8245	20	920.8183	0	1	NA	36.24788	29	5967.42	0	1	NA	197.4565	24	2823.719	0	1	NA	104.438	26	1951.259	0	1	NA	55.46987	34	989.0973	0	1	NA	48.82806	24	1031.914	0	1	NA	40.9496	20
"ILMN_1665583"	"TUBB"	5235.32	0	1	NA	341.9276	19	3490.928	0	1	NA	164.3195	24	2286.9	0	1	NA	78.69535	24	1570.835	0	1	NA	80.1143	29	2086.214	0	1	NA	98.37651	30	3584.889	0	1	NA	126.997	22	2574.216	0	1	NA	101.4904	29	1992.317	0	1	NA	83.76712	23	1313.034	0	1	NA	67.23222	29	1482.234	0	1	NA	67.16938	16	4333.573	0	1	NA	203.2865	25	3279.093	0	1	NA	114.3691	35	2215.302	0	1	NA	81.84692	25	1467.636	0	1	NA	83.17514	21	1728.865	0	1	NA	78.26485	26
"ILMN_1661593"	"FAM18B"	873.7325	0	1	NA	39.558	29	1750.261	0	1	NA	80.24046	26	2185.459	0	1	NA	142.7675	29	772.8774	0	1	NA	51.38266	18	1217.299	0	1	NA	43.37843	23	817.8425	0	1	NA	30.87428	30	1223.925	0	1	NA	54.89546	25	2023.797	0	1	NA	115.4436	27	593.3668	0	1	NA	31.77421	26	784.735	0	1	NA	36.5129	26	880.5653	0	1	NA	37.39557	26	1290.738	0	1	NA	60.48681	26	1976.333	0	1	NA	80.36227	15	696.4939	0	1	NA	43.57915	26	1189.238	0	1	NA	44.474	23
"ILMN_1751492"	"FAM18B"	453.1581	0	1	NA	22.88356	24	782.3937	0	1	NA	39.17056	20	1186.604	0	1	NA	84.98428	27	369.4063	0	1	NA	20.4634	22	514.141	0	1	NA	30.82924	20	425.5174	0	1	NA	25.60285	24	588.3066	0	1	NA	31.95583	24	833.3812	0	1	NA	37.2993	27	322.3481	0	1	NA	14.88315	26	355.1051	0	1	NA	14.93229	23	400.3422	0	1	NA	17.1236	24	643.2219	0	1	NA	30.35743	30	957.7781	0	1	NA	75.83163	18	383.1531	0	1	NA	23.38386	23	479.3201	0	1	NA	18.94776	34
"ILMN_1789407"	"FAM18B2"	402.6845	0	1	NA	18.31829	28	636.9028	0	1	NA	43.40047	18	1133.813	0	1	NA	89.02518	23	351.5928	0	1	NA	25.5889	11	474.9185	0	1	NA	20.54786	17	351.5686	0	1	NA	14.65645	19	364.126	0	1	NA	15.99915	17	582.8209	0	1	NA	28.75346	20	225.069	0	1	NA	18.35451	22	295.8107	0	1	NA	13.10206	21	354.7451	0	1	NA	21.16972	23	447.6189	0	1	NA	30.77204	18	716.5156	0	1	NA	48.01278	18	291.096	0	1	NA	20.58843	19	455.0471	0	1	NA	34.72202	14
"ILMN_2413527"	"VCL"	553.2285	0	1	NA	40.29698	29	310.5489	0	1	NA	17.84786	31	231.7792	0	1	NA	17.56701	25	118.9725	0.003896104	1	NA	7.79029	17	194.6144	0	1	NA	17.67326	17	522.6814	0	1	NA	28.89484	23	251.8644	0	1	NA	14.39467	17	221.0085	0	1	NA	10.48102	29	120.9141	0	1	NA	8.918331	24	132.8355	0	1	NA	6.461783	24	507.2514	0	1	NA	31.06107	19	291.2492	0	1	NA	23.54914	20	232.3582	0	1	NA	23.28064	19	136.9419	0	1	NA	9.08734	24	136.7206	0	1	NA	8.014536	17
"ILMN_1795429"	"VCL"	8551.513	0	1	NA	412.1303	17	3530.347	0	1	NA	146.0776	19	4032.801	0	1	NA	178.7323	31	1510.268	0	1	NA	81.68524	22	1996.76	0	1	NA	94.2736	26	7751.284	0	1	NA	285.248	27	3968.949	0	1	NA	140.39	12	3711.853	0	1	NA	239.5208	11	1443.141	0	1	NA	31.96153	18	1683.762	0	1	NA	88.23902	18	9554.897	0	1	NA	321.7747	15	4220.495	0	1	NA	219.3162	14	3980.798	0	1	NA	107.131	17	1725.803	0	1	NA	70.98155	25	1927.172	0	1	NA	83.53919	22
"ILMN_1701204"	"VEGFC"	1397.579	0	1	NA	45.1528	27	841.1278	0	1	NA	58.23402	21	642.9047	0	1	NA	39.69401	21	199.4635	0	1	NA	13.47322	18	305.0388	0	1	NA	16.78019	26	1262.629	0	1	NA	41.88117	23	838.186	0	1	NA	44.944	22	714.5508	0	1	NA	35.33213	29	198.1888	0	1	NA	15.35984	28	212.9979	0	1	NA	16.0444	18	1495.432	0	1	NA	73.59736	19	811.3524	0	1	NA	43.64742	19	686.3003	0	1	NA	37.20634	27	226.6651	0	1	NA	14.06467	30	228.59	0	1	NA	11.98214	20
"ILMN_1787680"	"SELS"	2907.848	0	1	NA	87.4323	26	3577.057	0	1	NA	201.3684	23	4633.872	0	1	NA	311.9642	19	2483.704	0	1	NA	84.03529	22	2549.136	0	1	NA	112.8325	32	2908.245	0	1	NA	108.3363	19	3254.57	0	1	NA	146.4347	22	4639.57	0	1	NA	153.9485	22	2056.857	0	1	NA	78.87938	18	1921.989	0	1	NA	82.16488	27	3151.025	0	1	NA	146.114	13	3849.82	0	1	NA	249.0029	25	4894.744	0	1	NA	150.1881	21	2345.698	0	1	NA	112.8717	32	2295.526	0	1	NA	89.10695	25
"ILMN_1803744"	"SELS"	977.5728	0	1	NA	67.8097	16	1188.123	0	1	NA	66.81971	22	1477.538	0	1	NA	78.74058	19	615.6371	0	1	NA	46.45683	13	592.4084	0	1	NA	35.36497	15	885.6823	0	1	NA	46.38609	18	982.0787	0	1	NA	42.56742	18	1312.245	0	1	NA	58.43994	24	539.8336	0	1	NA	28.28444	22	429.3795	0	1	NA	17.18585	29	891.0439	0	1	NA	36.93729	24	1075.462	0	1	NA	56.90228	19	1509.516	0	1	NA	92.50864	16	576.0345	0	1	NA	45.56399	20	595.0224	0	1	NA	32.29982	26
"ILMN_1780036"	"WDR1"	8959.722	0	1	NA	317.3877	21	5379.295	0	1	NA	271.4664	27	5099.852	0	1	NA	298.9699	20	2397.168	0	1	NA	74.9455	27	3374.959	0	1	NA	112.3693	34	7976.973	0	1	NA	259.8723	30	5193.707	0	1	NA	147.038	28	5233.636	0	1	NA	197.8703	27	2199.847	0	1	NA	66.48593	35	2487.495	0	1	NA	114.1782	22	8380.896	0	1	NA	192.4787	23	5663.208	0	1	NA	210.3032	24	5393.22	0	1	NA	221.252	24	2231.419	0	1	NA	79.46039	31	2679.159	0	1	NA	118.2331	26
"ILMN_1781386"	"WIPI1"	784.5647	0	1	NA	27.13683	32	594.2255	0	1	NA	27.1497	35	531.7476	0	1	NA	33.78426	19	376.4007	0	1	NA	23.25025	23	479.6609	0	1	NA	28.16896	19	711.7656	0	1	NA	22.18065	14	478.3462	0	1	NA	25.02915	16	512.9268	0	1	NA	30.34596	22	339.3716	0	1	NA	21.69942	23	344.0099	0	1	NA	18.88272	17	829.869	0	1	NA	56.24245	16	573.9937	0	1	NA	30.69216	17	530.6168	0	1	NA	31.15758	18	312.1913	0	1	NA	16.21556	13	426.0168	0	1	NA	18.82761	19
"ILMN_2188374"	"XPOT"	416.7948	0	1	NA	19.67576	25	294.6852	0	1	NA	16.81255	31	259.5506	0	1	NA	14.77324	28	124.207	0.002597403	1	NA	6.221152	29	149.9999	0.001298701	1	NA	10.13322	25	301.171	0	1	NA	13.45277	19	198.2917	0	1	NA	9.556105	22	200.893	0	1	NA	11.82691	17	120.0459	0	1	NA	7.448655	27	96.40775	0.007792208	1	NA	8.990327	14	351.8027	0	1	NA	20.17185	27	233.6483	0	1	NA	13.739	19	210.5929	0	1	NA	18.07739	23	131.1174	0	1	NA	8.964894	24	140.3648	0	1	NA	7.040966	23
"ILMN_1728512"	"YWHAH"	6751.034	0	1	NA	220.296	26	3682.7	0	1	NA	156.6111	26	4305.953	0	1	NA	311.564	17	2862.674	0	1	NA	115.3669	23	3655.387	0	1	NA	130.7662	24	5543.217	0	1	NA	248.4465	17	3656.859	0	1	NA	124.7983	21	3712.075	0	1	NA	174.5647	25	2570.737	0	1	NA	115.5529	17	2613.626	0	1	NA	103.0183	19	6644.523	0	1	NA	328.8137	16	3816.418	0	1	NA	148.0748	22	3842.943	0	1	NA	173.8795	19	2725.381	0	1	NA	140.5744	20	3392.992	0	1	NA	221.2152	20
"ILMN_1801928"	"YWHAZ"	6486.779	0	1	NA	245.281	16	4844.479	0	1	NA	326.6599	15	4397.231	0	1	NA	179.5609	27	1783.695	0	1	NA	68.62261	22	2835.492	0	1	NA	134.9027	23	6105.984	0	1	NA	181.0999	18	4419.791	0	1	NA	150.7067	23	4441.203	0	1	NA	111.7869	20	1911.572	0	1	NA	88.52962	20	2519.708	0	1	NA	85.14632	16	6735.287	0	1	NA	242.3869	15	4970.142	0	1	NA	169.7555	22	4264.639	0	1	NA	142.924	18	1838.157	0	1	NA	108.2638	16	2832.119	0	1	NA	141.9012	21
"ILMN_1785037"	"SSR2"	179.8681	0	1	NA	7.319474	24	309.1436	0	1	NA	18.80811	24	574.1371	0	1	NA	52.52193	22	182.7152	0	1	NA	7.979157	10	213.4684	0	1	NA	10.96158	23	172.6599	0	1	NA	11.8221	17	241.316	0	1	NA	19.10146	23	385.6466	0	1	NA	19.74595	21	183.3616	0	1	NA	14.58082	16	173.7957	0	1	NA	11.66811	14	208.544	0	1	NA	14.0648	20	261.3081	0	1	NA	20.57421	19	377.275	0	1	NA	25.75356	25	180.7843	0	1	NA	8.904895	22	199.9053	0	1	NA	11.83421	24
"ILMN_2194009"	"ABCC4"	340.0363	0	1	NA	15.92046	19	260.3206	0	1	NA	15.41783	21	292.2053	0	1	NA	21.15061	21	138.6079	0.001298701	1	NA	7.776219	14	206.4732	0	1	NA	13.39109	17	339.0631	0	1	NA	19.52512	22	261.6723	0	1	NA	18.81739	19	269.6932	0	1	NA	11.60982	21	133.4922	0	1	NA	7.959643	17	191.2457	0	1	NA	12.24534	21	417.0139	0	1	NA	29.45331	10	301.4218	0	1	NA	14.64288	35	306.0291	0	1	NA	13.93678	19	154.6329	0	1	NA	7.115395	23	201.8213	0	1	NA	9.86817	24
"ILMN_1788457"	"ABCC4"	337.1155	0	1	NA	20.16639	18	288.344	0	1	NA	23.59168	19	308.9046	0	1	NA	17.5884	16	157.0987	0	1	NA	10.04696	22	245.6521	0	1	NA	14.65625	27	334.2319	0	1	NA	15.58277	28	278.7081	0	1	NA	14.9626	23	264.0567	0	1	NA	11.60306	19	157.0963	0	1	NA	8.906173	21	198.2573	0	1	NA	12.33424	22	413.9271	0	1	NA	14.16063	19	281.5103	0	1	NA	15.11834	22	329.501	0	1	NA	18.31581	12	132.6492	0	1	NA	8.550934	22	193.5856	0	1	NA	12.31098	17
"ILMN_1794782"	"ABCG1"	67.47517	0.8792208	1	NA	3.934807	23	74.90114	0.7428572	1	NA	6.002749	18	85.54176	0.4818182	1	NA	4.450665	25	166.4992	0	1	NA	7.743154	31	147.8297	0.001298701	1	NA	6.201257	25	54.05191	0.951948	1	NA	3.293886	16	65.05616	0.6792208	1	NA	3.432044	30	74.78819	0.3597403	1	NA	4.127296	34	163.1403	0	1	NA	7.232142	27	137.1132	0	1	NA	9.309178	25	64.60545	0.5350649	1	NA	3.247056	24	56.89758	0.7948052	1	NA	3.832987	27	71.16969	0.2246753	1	NA	5.210545	20	139.3809	0	1	NA	6.879148	26	141.0987	0	1	NA	11.36138	22
"ILMN_2329958"	"ABI1"	419.7241	0	1	NA	30.53119	14	351.3568	0	1	NA	16.9665	9	375.153	0	1	NA	29.10749	19	208.0803	0	1	NA	15.57501	21	264.5254	0	1	NA	25.1121	15	390.356	0	1	NA	21.35652	14	296.3052	0	1	NA	14.5389	26	376.2484	0	1	NA	42.07981	14	183.9277	0	1	NA	12.38113	17	210.9877	0	1	NA	15.71344	16	496.2403	0	1	NA	27.56104	17	334.248	0	1	NA	27.59266	22	363.357	0	1	NA	28.10018	16	236.5327	0	1	NA	30.79374	14	268.706	0	1	NA	26.04772	18
"ILMN_1749014"	"ACLY"	1562.459	0	1	NA	68.86425	15	1021.178	0	1	NA	82.62663	16	1140.363	0	1	NA	92.61742	17	902.9169	0	1	NA	62.28881	14	788.0389	0	1	NA	45.38565	19	1185.62	0	1	NA	48.8191	16	940.7856	0	1	NA	41.54391	20	1098.671	0	1	NA	82.99916	15	697.5208	0	1	NA	41.62547	13	725.8745	0	1	NA	53.08309	14	1437.007	0	1	NA	87.86694	20	933.6572	0	1	NA	50.62598	20	1171.007	0	1	NA	109.1866	16	741.3637	0	1	NA	68.82353	17	668.0422	0	1	NA	40.59982	17
"ILMN_1777296"	"ACTB"	34865.52	0	1	NA	2713.277	11	36045	0	1	NA	1961.168	26	31430.2	0	1	NA	1867.087	19	8059.364	0	1	NA	446.6432	25	8603.633	0	1	NA	603.8519	18	29101.05	0	1	NA	1416.007	17	26258.2	0	1	NA	1608.298	17	25566.18	0	1	NA	1085.697	19	5944.536	0	1	NA	259.8157	26	5885.513	0	1	NA	341.4496	18	32308.31	0	1	NA	1914.713	19	27003.85	0	1	NA	1425.61	17	24523.49	0	1	NA	1725.58	17	7179.3	0	1	NA	543.5547	21	7646.903	0	1	NA	389.5759	21
"ILMN_2038777"	"ACTB"	36246.13	0	1	NA	1476.048	23	36431.91	0	1	NA	1413.353	28	37736.3	0	1	NA	1459.135	25	11669.69	0	1	NA	454.8539	28	11808.93	0	1	NA	639.5975	24	27790.67	0	1	NA	1198.18	24	27944.72	0	1	NA	774.978	26	29338.63	0	1	NA	924.923	33	10832.42	0	1	NA	451.1079	27	10069.25	0	1	NA	445.8053	29	33204.61	0	1	NA	728.7188	22	30899.63	0	1	NA	1065.42	33	26704.93	0	1	NA	972.5702	27	10167.45	0	1	NA	408.4152	34	11664.02	0	1	NA	528.6874	17
"ILMN_2152131"	"ACTB"	34515.98	0	1	NA	1039.815	27	30290.02	0	1	NA	1398.361	21	35067.26	0	1	NA	2179.443	20	14149.23	0	1	NA	653.3864	27	14214.21	0	1	NA	630.2755	30	25228.83	0	1	NA	866.1494	23	24690.18	0	1	NA	793.4955	26	25325.3	0	1	NA	751.2269	27	11273.78	0	1	NA	415.819	27	10783.41	0	1	NA	452.3111	25	25578.71	0	1	NA	908.4131	20	27204.71	0	1	NA	611.4823	27	26841.05	0	1	NA	763.3258	16	12713.61	0	1	NA	726.5475	20	12109.62	0	1	NA	443.5013	22
